author,loc,spcd,treeno,section_id,disk_id,ht,wdbk_thk,ob_d_1,ob_d_2,ob_d_avg,ib_d_1,ib_d_2,ib_d_avg,wd_cl_def1,wd_d_def1,wd_cv_def1,wd_cl_def2,wd_d_def2,wd_cv_def2,wd_cl_def3,wd_d_def3,wd_cv_def3,wdbk_gw,wd_gw,bk_gw,wdbk_gw_1,wd_gw_1,bk_gw_1,wdbk_cv,wd_cv,bk_cv,wd_gw_sub,bk_gw_sub,wd_dw_sub,bk_dw_sub,wd_cv_sub,bk_cv_sub,temp,wdbk_mc,wd_mc,bk_mc,bk_frac,wdbk_sg,wd_sg,bk_sg
Baldwin,1,131,108,18,18,80,,5.5,,5.5,5,,5.2,,,,,,,,,,569.9,522.7,47.2,569.9,522.7,47.2,,,,,13.58,216.2,5,545.1,17.29,105,,,179.42,0.0828,,0.3966,0.2811
Baldwin,1,131,108,19,19,85,,3.4,,3.4,3,,3.2,,,,,,,,,,248.5,221.4,27.1,248.5,221.4,27.1,,,,,4.97,91.5,2,233.6,6.34,105,,,179.21,0.1091,,0.3917,0.2808
Baldwin,1,131,109,2,2,2,,17.3,,17.3,16,,15.8,,,,,,,,,,5141.5,4748.1,393.4,5141.5,4748.1,393.4,,,,723,33.86,402.9,23,736.4,74.61,105,,79.45,44.58,0.0765,,0.5471,0.3139
Baldwin,1,131,109,3,3,4.5,,16.1,,16.1,15,,14.8,,,,,,,,,,2358.9,2202.4,156.5,2358.9,2202.4,156.5,,,,376.3,10.85,222,7,381.9,21.83,105,,69.5,49.66,0.0663,,0.5813,0.3321
Baldwin,1,131,109,4,4,9.5,,15.8,,15.8,15,,14.6,,,,,,,,,,2413.9,2226.4,187.5,2413.9,2226.4,187.5,,,,489.8,15.05,273.8,8,508.4,25.34,105,,78.89,79.38,0.0777,,0.5386,0.3311
Baldwin,1,131,109,5,5,14.5,,15.4,,15.4,14,,14.4,,,,,,,,,,3807.7,3555,252.7,3807.7,3555,252.7,,,,669.1,13.31,362.3,8,684.9,22.87,105,,84.68,68.27,0.0664,,0.529,0.3459
Baldwin,1,131,109,6,6,19.5,,14.9,,14.9,14,,14,,,,,,,,,,3641.3,3414.7,226.6,3641.3,3414.7,226.6,,,,584.9,18.2,300.5,11,588.3,31.98,105,,94.64,63.52,0.0622,,0.5108,0.348
Baldwin,1,131,109,7,7,24.5,,14.5,,14.5,14,,13.5,,,,,,,,,,3624.3,3389.7,234.6,3624.3,3389.7,234.6,,,,569.5,15.12,288.9,9,571.9,27.26,105,,97.13,67.81,0.0647,,0.5052,0.3305
Baldwin,1,131,109,8,8,29.5,,14.1,,14.1,13,,13.2,,,,,,,,,,4355.6,4086,269.6,4355.6,4086,269.6,,,,842.6,17.59,421.4,10,854.7,30.05,105,,99.95,73.81,0.0619,,0.493,0.3368
Baldwin,1,131,109,9,9,34.5,,13.9,,13.9,13,,13,,,,,,,,,,3500.1,3283.1,217,3500.1,3283.1,217,,,,600.3,18.92,317.1,11,602.2,32.22,105,,89.31,77.65,0.062,,0.5266,0.3305
Baldwin,1,131,109,10,10,39.5,,13.2,,13.2,12,,12.4,,,,,,,,,,2693.5,2511.3,182.2,2693.5,2511.3,182.2,,,,441.5,20.83,212.8,11,440.9,32.85,105,,107.47,93.41,0.0676,,0.4826,0.3279
Baldwin,1,131,109,11,11,44.5,,12.5,,12.5,12,,11.7,,,,,,,,,,3099.9,2901.4,198.5,3099.9,2901.4,198.5,,,,536,21.5,251.4,12,532.8,36.34,105,,113.21,78.57,0.064,,0.4718,0.3313
Baldwin,1,131,109,12,12,49.5,,12,,12,11,,11.2,,,,,,,,,,2290.4,2128.9,161.5,2290.4,2128.9,161.5,,,,402.7,13.77,189.5,7,404.5,21.78,105,,112.51,90.19,0.0705,,0.4685,0.3324
Baldwin,1,131,109,13,13,55,,11.1,,11.1,10,,10.4,,,,,,,,,,1912.8,1786.4,126.4,1912.8,1786.4,126.4,,,,329.2,14.87,149,8,328.4,23.02,105,,120.94,91.38,0.0661,,0.4537,0.3375
Baldwin,1,131,109,14,14,60,,10.6,,10.6,10,,9.9,,,,,,,,,,1750.8,1634.9,115.9,1750.8,1634.9,115.9,,,,327,13.25,146,5,343.5,20.87,105,,123.97,149.06,0.0662,,0.425,0.2549
Baldwin,1,131,109,15,15,64,,9.8,,9.8,9,,9.1,,,,,,,,,,1051.5,971,80.5,1051.5,971,80.5,,,,187.9,11.27,89.4,5,193.9,17.54,105,,110.18,107.17,0.0766,,0.4611,0.3101
Baldwin,1,131,109,16,16,69.5,,8.2,,8.2,8,,7.6,,,,,,,,,,1133.3,1044.1,89.2,1133.3,1044.1,89.2,,,,198.1,8.23,89.6,3,193.1,13.38,105,,121.09,205.95,0.0787,,0.464,0.201
Baldwin,1,131,109,17,17,74.5,,7.4,,7.4,7,,6.8,,,,,,,,,,788.2,717.7,70.5,788.2,717.7,70.5,,,,133.6,15.24,59.9,7,135.8,23.41,105,,123.04,108.2,0.0894,,0.4411,0.3127
Baldwin,1,131,109,18,18,79.5,,5.5,,5.5,5,,5.1,,,,,,,,,,377.8,340,37.8,377.8,340,37.8,,,,,9.71,149.1,4,347,13.61,105,,,136.25,0.1001,,0.4297,0.302
Baldwin,1,131,109,19,19,84,,2.7,,2.7,2,,2.5,,,,,,,,,,138.3,119.9,18.4,138.3,119.9,18.4,,,,,6.31,48.8,2,116.7,8.02,105,,,184.23,0.133,,0.4182,0.2768
Baldwin,1,131,11,1,1,0.5,,13,,13,11,,11.3,,,,,,,,,,2141.3,1903,238.3,2141.3,1903,238.3,,,,200.3,31.72,117.5,22,201.7,52.48,105,,70.47,41.48,0.1113,,0.5825,0.4272
Baldwin,1,131,11,2,2,2,,11.3,,11.3,10,,9.9,,,,,,,,,,1746.6,1522.2,224.4,1746.6,1522.2,224.4,,,,184.8,19.66,112,13,182.9,31.91,105,,65,52.17,0.1285,,0.6124,0.4049
Baldwin,1,131,11,3,3,4.5,,10.6,,10.6,9,,9.2,,,,,,,,,,1923.6,1700.8,222.8,1923.6,1700.8,222.8,,,,339.5,14.72,194.1,10,328,26.97,105,,74.91,42.36,0.1158,,0.5918,0.3834
Baldwin,1,131,11,4,4,9,,10.6,,10.6,10,,9.5,,,,,,,,,,1985.4,1789.9,195.5,1985.4,1789.9,195.5,,,,256.3,7.04,150,4,248.4,12.59,105,,70.87,60.73,0.0985,,0.6039,0.3479
Baldwin,1,131,11,5,5,14.5,,9.8,,9.8,9,,8.9,,,,,,,,,,1645,1507.4,137.6,1645,1507.4,137.6,,,,329.2,22.62,164.6,19,331.3,47.6,105,,100,16.96,0.0836,,0.4968,0.4063
Baldwin,1,131,11,6,6,19.5,,9.3,,9.3,8,,8.4,,,,,,,,,,1508.6,1387.3,121.3,1508.6,1387.3,121.3,,,,245,9.78,123.5,6,246,18.78,105,,98.38,60.33,0.0804,,0.502,0.3248
Baldwin,1,131,11,7,7,24.5,,8.8,,8.8,8,,8.1,,,,,,,,,,1464.1,1359.7,104.4,1464.1,1359.7,104.4,,,,242.3,15.62,119.9,10,244,28.58,105,,102.09,54.65,0.0713,,0.4914,0.3534
Baldwin,1,131,11,8,8,29,,8.3,,8.3,8,,7.7,,,,,,,,,,1357.7,1255.1,102.6,1357.7,1255.1,102.6,,,,236.6,11.28,113,6,232.6,19.42,105,,109.38,84.31,0.0756,,0.4858,0.3151
Baldwin,1,131,11,9,9,34,,8,,8,7,,7.4,,,,,,,,,,1311.6,1218.1,93.5,1311.6,1218.1,93.5,,,,218.9,5.02,105.6,3,217.7,8.28,105,,107.29,62.99,0.0713,,0.4851,0.372
Baldwin,1,131,11,10,10,39.5,,7.4,,7.4,7,,7,,,,,,,,,,1221.4,1137.2,84.2,1221.4,1137.2,84.2,,,,225.6,11.2,109.8,6,222.8,17.91,105,,105.46,89.83,0.0689,,0.4928,0.3294
Baldwin,1,131,11,11,11,44.5,,6.7,,6.7,6,,6.3,,,,,,,,,,965.2,886.6,78.6,965.2,886.6,78.6,,,,175.4,17.9,83.9,10,174.8,28.57,105,,109.06,86.85,0.0814,,0.48,0.3353
Baldwin,1,131,11,12,12,49.5,,6.3,,6.3,6,,5.8,,,,,,,,,,596,543.2,52.8,596,543.2,52.8,,,,,10.02,260,5,534.6,14.68,105,,,111.39,0.0886,,0.4863,0.3229
Baldwin,1,131,11,13,13,54,,5.8,,5.8,5,,5.4,,,,,,,,,,518.6,472.7,45.9,518.6,472.7,45.9,,,,,6.24,220.2,3,470.7,8.94,105,,,82.46,0.0885,,0.4678,0.3826
Baldwin,1,131,11,14,14,59,,5.3,,5.3,5,,4.9,,,,,,,,,,456.3,408.3,48,456.3,408.3,48,,,,,6,180.5,2,405.8,8.03,105,,,145.9,0.1052,,0.4448,0.3039
Baldwin,1,131,11,15,15,64,,4.5,,4.5,4,,4.2,,,,,,,,,,414.5,364.4,50.1,414.5,364.4,50.1,,,,,12.88,154.5,4,367.2,16.95,105,,,191.4,0.1209,,0.4208,0.2608
Baldwin,1,131,11,16,16,69,,3.2,,3.2,3,,3,,,,,,,,,,217.7,189.8,27.9,217.7,189.8,27.9,,,,,15.4,79.8,6,193.5,19.55,105,,,166.44,0.1282,,0.4124,0.2957
Baldwin,1,131,11,17,17,74.5,,1.4,,1.4,1,,1.2,,,,,,,,,,56,43.1,12.9,56,43.1,12.9,,,,,4.82,15.2,1,41.2,5.67,105,,,225.68,0.2304,,0.3689,0.261
Baldwin,1,131,110,3,3,4.5,,19.2,,19.2,18,,18.2,,,,,,,,,,7440,7020,420,7440,7020,420,,,,1370.5,42.7,706,28,1407.2,77.25,105,,94.12,55.05,0.0565,,0.5017,0.3565
Baldwin,1,131,110,4,4,9.5,,18.7,,18.7,18,,17.7,,,,,,,,,,6660,6320,340,6660,6320,340,,,,826.5,23.49,419.2,16,834.5,41.56,105,,97.16,50.19,0.0511,,0.5023,0.3763
Baldwin,1,131,110,5,5,14.5,,18.5,,18.5,18,,17.5,,,,,,,,,,6540,6200,340,6540,6200,340,,,,1160.9,14.53,569,9,1166.8,23.95,105,,104.02,66.25,0.052,,0.4877,0.3649
Baldwin,1,131,110,6,6,19.5,,17.7,,17.7,17,,16.8,,,,,,,,,,5500,5220,280,5500,5220,280,,,,936.1,11.27,443.2,7,950.2,18.8,105,,111.21,56.09,0.0509,,0.4664,0.384
Baldwin,1,131,110,7,7,24.5,,17.2,,17.2,16,,16.5,,,,,,,,,,3320,3180,140,3320,3180,140,,,,920.1,14.89,489,9,931.9,23.74,105,,88.16,66.55,0.0422,,0.5247,0.3766
Baldwin,1,131,110,8,8,29.5,,16.5,,16.5,16,,15.7,,,,,,,,,,4620,4420,200,4620,4420,200,,,,904.8,24.79,415.4,16,910.4,40.81,105,,117.81,53.4,0.0433,,0.4563,0.396
Baldwin,1,131,110,9,9,34.5,,15.7,,15.7,15,,15,,,,,,,,,,4700,4460,240,4700,4460,240,,,,723.1,24.11,320.9,14,738.7,39.08,105,,125.33,70.99,0.0511,,0.4344,0.3608
Baldwin,1,131,110,10,10,39.5,,15.5,,15.5,15,,14.8,,,,,,,,,,5760,5480,280,5760,5480,280,,,,785,14.38,360,8,801.2,22.11,105,,118.06,81.57,0.0486,,0.4493,0.3582
Baldwin,1,131,110,11,11,44,,14.6,,14.6,14,,14,,,,,,,,,,3760,3600,160,3760,3600,160,,,,595.7,19.49,254.6,10,629.1,31.56,105,,133.97,86.69,0.0426,,0.4047,0.3308
Baldwin,1,131,110,12,12,49.5,,13.8,,13.8,13,,13.2,,,,,,,,,,4440,4260,180,4440,4260,180,,,,715,20.14,290.9,11,730.6,31.7,105,,145.79,88.22,0.0405,,0.3982,0.3375
Baldwin,1,131,110,13,13,54.5,,13.5,,13.5,13,,12.9,,,,,,,,,,3200,3020,180,3200,3020,180,,,,425.9,20.1,194.3,12,416.2,30,105,,119.2,70.34,0.0562,,0.4668,0.3933
Baldwin,1,131,110,14,14,59,,11.8,,11.8,11,,11.2,,,,,,,,,,2700,2540,160,2700,2540,160,,,,469.6,22.53,200.3,10,484.2,33.24,105,,134.45,114.98,0.0593,,0.4137,0.3153
Baldwin,1,131,110,15,15,64,,10.6,,10.6,10,,10,,,,,,,,,,2200,2040,160,2200,2040,160,,,,423.1,22.77,188.4,12,427.6,32.51,105,,124.58,97.66,0.0727,,0.4406,0.3544
Baldwin,1,131,110,16,16,69,,9.2,,9.2,9,,8.7,,,,,,,,,,1060,980,80,1060,980,80,,,,189.4,10.71,78.9,6,190.2,17.1,105,,140.05,85.29,0.0755,,0.4148,0.338
Baldwin,1,131,110,17,17,74,,6.9,,6.9,6,,6.4,,,,,,,,,,980,880,100,980,880,100,,,,176.3,11.34,75.4,5,190.4,15.36,105,,133.82,125.9,0.102,,0.396,0.3268
Baldwin,1,131,110,18,18,79,,4.3,,4.3,4,,4,,,,,,,,,,300,280,20,300,280,20,,,,,10.62,127.7,5,293.9,14.45,105,,,128.88,0.0667,,0.4345,0.3211
Baldwin,1,131,110,19,19,84,,2.8,,2.8,3,,2.6,,,,,,,,,,180,160,20,180,160,20,,,,,7.13,63.5,3,182.5,9.76,105,,,118.71,0.1111,,0.3479,0.334
Baldwin,1,131,111,1,1,0.5,,23.6,,23.6,23,,22.7,,,,,,,,,,8300,7245,1055,8300,7245,1055,,,,1524.2,23.12,797.7,14,1553.3,53.27,105,,91.07,63.97,0.1271,,0.5136,0.2647
Baldwin,1,131,111,2,2,2,,21.2,,21.2,20,,19.8,,,,,,,,,,7255,6850,405,7255,6850,405,,,,921.9,28,511.7,16,948.4,66.04,105,,80.16,70.11,0.0558,,0.5395,0.2492
Baldwin,1,131,111,3,3,4.5,,19.8,,19.8,18,,18.3,,,,,,,,,,7890,7265,625,7890,7265,625,,,,1171.1,32.92,632.2,23,1209.8,81.49,105,,85.24,44.77,0.0792,,0.5226,0.2791
Baldwin,1,131,111,4,4,9.5,,18.9,,18.9,18,,17.7,,,,,,,,,,7325,5066,2259,7325,5066,2259,,,,1023,8.31,549.8,5,990.5,19.39,105,,86.07,53.32,0.3084,,0.5551,0.2795
Baldwin,1,131,111,5,5,14,,18.3,,18.3,17,,17.3,,,,,,,,,,4835,4696,139,4835,4696,139,,,,733.3,21.35,394.4,13,751.3,35.47,105,,85.93,66.15,0.0287,,0.525,0.3623
Baldwin,1,131,111,6,6,19.5,,17.6,,17.6,17,,16.7,,,,,,,,,,4446.9,4188.5,258.4,4446.9,4188.5,258.4,,,,749.2,19.17,396.9,12,761.5,38.42,105,,88.76,61.77,0.0581,,0.5212,0.3084
Baldwin,1,131,111,7,7,24.5,,17.3,,17.3,16,,16.4,,,,,,,,,,4376.6,4141.7,234.9,4376.6,4141.7,234.9,,,,778.2,9.36,411.3,6,813.9,18.85,105,,89.2,65.37,0.0537,,0.5053,0.3003
Baldwin,1,131,111,8,8,29,,16.1,,16.1,16,,15.5,,,,,,,,,,4695,4482,213,4695,4482,213,,,,719.4,8.67,370,5,748.6,16.09,105,,94.43,88.48,0.0454,,0.4943,0.2859
Baldwin,1,131,111,9,9,34,,15.4,,15.4,15,,14.7,,,,,,,,,,4508.9,4278.9,230,4508.9,4278.9,230,,,,850.8,11.26,433.3,5,857.3,18.43,105,,96.35,110.47,0.051,,0.5054,0.2903
Baldwin,1,131,111,10,10,39,,14.8,,14.8,14,,14.2,,,,,,,,,,2337.9,2205.6,132.3,2337.9,2205.6,132.3,,,,362.2,5.69,198.3,3,393.9,9.46,105,,82.65,93.54,0.0566,,0.5034,0.3108
Baldwin,1,131,111,11,11,44.5,,14.2,,14.2,14,,13.5,,,,,,,,,,3264.8,3083.1,181.7,3264.8,3083.1,181.7,,,,612.5,7.16,305.7,4,644.2,12.84,105,,100.36,88.42,0.0557,,0.4745,0.296
Baldwin,1,131,111,12,12,49.5,,13.9,,13.9,13,,13.3,,,,,,,,,,1714.6,1607.3,107.3,1714.6,1607.3,107.3,,,,362.5,7.11,192.1,4,384.8,11.4,105,,88.7,102.56,0.0626,,0.4992,0.3079
Baldwin,1,131,111,13,13,54.5,,13.1,,13.1,12,,12.5,,,,,,,,,,2409,2269,140,2409,2269,140,,,,407.7,13.51,219.5,6,418.2,20.19,105,,85.74,110.76,0.0581,,0.5249,0.3175
Baldwin,1,131,111,14,14,59.5,,11.6,,11.6,11,,11.2,,,,,,,,,,1468.1,1381.3,86.8,1468.1,1381.3,86.8,,,,307.1,14.28,159.3,7,311.1,22.17,105,,92.78,98.06,0.0591,,0.5121,0.3252
Baldwin,1,131,111,15,15,64.5,,10.2,,10.2,10,,9.7,,,,,,,,,,1629.6,1521.1,108.5,1629.6,1521.1,108.5,,,,302.1,10.5,150.3,6,309.9,15.95,105,,101,89.53,0.0666,,0.485,0.3473
Baldwin,1,131,111,16,16,69.5,,8.7,,8.7,8,,8.2,,,,,,,,,,654.6,602.6,52,654.6,602.6,52,,,,104.3,9.59,55.6,5,127.4,14.17,105,,87.59,105.35,0.0794,,0.4364,0.3296
Baldwin,1,131,111,17,17,74.5,,6.9,,6.9,6,,6.5,,,,,,,,,,788.1,721.9,66.2,788.1,721.9,66.2,,,,136.6,7.75,66.2,3,143.9,11.07,105,,106.34,132.04,0.084,,0.46,0.3017
Baldwin,1,131,111,18,18,79.5,,4.5,,4.5,4,,4.3,,,,,,,,,,288,262,26,288,262,26,,,,,5.84,124,2,267.9,6.98,105,,,178.1,0.0903,,0.4629,0.3009
Baldwin,1,131,111,19,19,84.5,,2.4,,2.4,2,,2.3,,,,,,,,,,108,93.2,14.8,108,93.2,14.8,,,,,6.77,39.5,2,93.5,8.15,105,,,248.97,0.137,,0.4225,0.238
Baldwin,1,131,112,1,1,0.5,,16,,16,15,,14.8,,,,,,,,,,3221.3,3043.3,178,3221.3,3043.3,178,,,,627.5,20.46,329.1,11,638.3,42.68,105,,90.67,83.17,0.0553,,0.5156,0.2617
Baldwin,1,131,112,2,2,2,,15.1,,15.1,13,,13.3,,,,,,,,,,3764.8,3471.5,293.3,3764.8,3471.5,293.3,,,,706.5,37.6,368.4,24,726.1,84.23,105,,91.78,58.85,0.0779,,0.5074,0.281
Baldwin,1,131,112,3,3,4.5,,14.4,,14.4,13,,12.8,,,,,,,,,,4012.9,3668.6,344.3,4012.9,3668.6,344.3,,,,779.9,22.37,398.5,13,794.8,50.17,105,,95.71,73.41,0.0858,,0.5014,0.2571
Baldwin,1,131,112,4,4,9.5,,13.4,,13.4,12,,12,,,,,,,,,,3367.3,3050.6,316.7,3367.3,3050.6,316.7,,,,480.9,17.56,235.7,10,473.5,35.05,105,,104.03,81.03,0.0941,,0.4978,0.2767
Baldwin,1,131,112,5,5,14.5,,12.8,,12.8,12,,11.5,,,,,,,,,,3927.2,3601.7,325.5,3927.2,3601.7,325.5,,,,542.3,34.79,250.3,16,552.1,59.3,105,,116.66,112.26,0.0829,,0.4534,0.2764
Baldwin,1,131,112,6,6,19.5,,12.1,,12.1,11,,11,,,,,,,,,,3646.7,3367.7,279,3646.7,3367.7,279,,,,544.4,30.52,239.2,16,539.5,56.7,105,,127.59,92.07,0.0765,,0.4434,0.2802
Baldwin,1,131,112,7,7,24.5,,11.8,,11.8,11,,10.7,,,,,,,,,,1973.4,1810,163.4,1973.4,1810,163.4,,,,287.5,19.49,124.5,11,295.2,37.98,105,,130.92,72.94,0.0828,,0.4217,0.2967
Baldwin,1,131,112,8,8,29.5,,11.2,,11.2,10,,10.2,,,,,,,,,,2674.4,2450,224.4,2674.4,2450,224.4,,,,508.6,27.66,210.6,15,510.8,49.74,105,,141.5,84.77,0.0839,,0.4123,0.301
Baldwin,1,131,112,9,9,35,,10.2,,10.2,9,,9.3,,,,,,,,,,1635.5,1497.1,138.4,1635.5,1497.1,138.4,,,,252.5,10.08,103,5,268.1,17.5,105,,145.15,112.21,0.0846,,0.3842,0.2714
Baldwin,1,131,112,10,10,40,,9.5,,9.5,9,,8.6,,,,,,,,,,1576,1438.4,137.6,1576,1438.4,137.6,,,,350.2,14.79,146.4,7,354.8,25.74,105,,139.21,119.11,0.0873,,0.4126,0.2622
Baldwin,1,131,112,11,11,45,,7.8,,7.8,7,,7.1,,,,,,,,,,1077.2,969.7,107.5,1077.2,969.7,107.5,,,,188.4,17.85,79.2,9,194.5,29.91,105,,137.88,107.56,0.0998,,0.4072,0.2875
Baldwin,1,131,112,12,12,50.5,,5.9,,5.9,5,,5.3,,,,,,,,,,487.9,424.9,63,487.9,424.9,63,,,,,12.86,187.4,6,440.4,20.94,105,,,120.21,0.1291,,0.4255,0.2789
Baldwin,1,131,112,13,13,57,,2.9,,2.9,2,,2.5,,,,,,,,,,158.7,129.1,29.6,158.7,129.1,29.6,,,,,11.34,56.3,4,145.4,15.89,105,,,192.27,0.1865,,0.3872,0.2442
Baldwin,1,131,113,1,1,0.5,,17,,17,16,,15.6,,,,,,,,,,5015.7,4610.7,405,5015.7,4610.7,405,,,,925.5,29.66,516.1,16,958.4,52.53,105,,79.33,85.38,0.0807,,0.5385,0.3046
Baldwin,1,131,113,2,2,2,,15,,15,14,,13.5,,,,,,,,,,3970.3,3618.4,351.9,3970.3,3618.4,351.9,,,,646.4,35.35,372.6,21,667.3,71.85,105,,73.48,69.06,0.0886,,0.5584,0.291
Baldwin,1,131,113,3,3,4.5,,13.7,,13.7,12,,12.4,,,,,,,,,,2266.2,2072.2,194,2266.2,2072.2,194,,,,380.3,21.28,232.1,13,390.5,45.17,105,,63.85,64.58,0.0856,,0.5944,0.2863
Baldwin,1,131,113,4,4,9.5,,12.7,,12.7,12,,11.5,,,,,,,,,,2297.5,2089.4,208.1,2297.5,2089.4,208.1,,,,458.4,17.49,269.2,10,469,34.71,105,,70.28,70.3,0.0906,,0.574,0.2959
Baldwin,1,131,113,5,5,14.5,,12,,12,11,,11.1,,,,,,,,,,2798.2,2591.8,206.4,2798.2,2591.8,206.4,,,,466.6,18.51,253.3,10,467.8,36.55,105,,84.21,80.59,0.0738,,0.5415,0.2804
Baldwin,1,131,113,6,6,19.5,,11.9,,11.9,11,,11,,,,,,,,,,2567.5,2376,191.5,2567.5,2376,191.5,,,,445.9,15.83,230.3,8,465.6,27.36,105,,93.62,98.37,0.0746,,0.4946,0.2917
Baldwin,1,131,113,7,7,24.5,,11.3,,11.3,10,,10.5,,,,,,,,,,2303.5,2115.3,188.2,2303.5,2115.3,188.2,,,,417.5,27.17,203.7,14,410.6,45.03,105,,104.96,97.74,0.0817,,0.4961,0.3051
Baldwin,1,131,113,8,8,29.5,,10.8,,10.8,10,,10,,,,,,,,,,1618.1,1487.2,130.9,1618.1,1487.2,130.9,,,,312.4,15.57,152.2,7,309.3,26.03,105,,105.26,110.98,0.0809,,0.4921,0.2835
Baldwin,1,131,113,9,9,34.5,,10.6,,10.6,10,,9.8,,,,,,,,,,2088.4,1902.8,185.6,2088.4,1902.8,185.6,,,,370.1,17.48,180.8,8,377.9,29.11,105,,104.7,113.95,0.0889,,0.4784,0.2807
Baldwin,1,131,113,10,10,40,,9.5,,9.5,9,,8.9,,,,,,,,,,1509.7,1377.5,132.2,1509.7,1377.5,132.2,,,,246.6,15.65,120.8,7,260.7,23.38,105,,104.14,135.69,0.0876,,0.4634,0.284
Baldwin,1,131,113,11,11,44.5,,8.4,,8.4,8,,7.9,,,,,,,,,,1006.3,917.8,88.5,1006.3,917.8,88.5,,,,174.4,13.42,82.9,5,192.2,19.59,105,,110.37,148.06,0.0879,,0.4313,0.2762
Baldwin,1,131,113,12,12,49.5,,7,,7,6,,6.5,,,,,,,,,,645.3,583.6,61.7,645.3,583.6,61.7,,,,119,13.57,57.7,5,126.7,20.81,105,,106.24,151.76,0.0956,,0.4554,0.259
Baldwin,1,131,113,13,13,54.5,,5.5,,5.5,5,,5,,,,,,,,,,423.1,373.5,49.6,423.1,373.5,49.6,,,,,6.24,174.3,2,390,8.78,105,,,184.93,0.1172,,0.4469,0.2494
Baldwin,1,131,113,14,14,59.5,,3.5,,3.5,3,,3.1,,,,,,,,,,190.7,160.2,30.5,190.7,160.2,30.5,,,,,6.81,71.7,3,166.6,9.96,105,,,162.93,0.1599,,0.4304,0.26
Baldwin,1,131,113,15,15,64.5,,2.3,,2.3,2,,2,,,,,,,,,,78,60.7,17.3,78,60.7,17.3,,,,,7.25,25.7,3,73.5,9.3,105,,,186.56,0.2218,,0.3497,0.272
Baldwin,1,131,114,1,1,0.5,,15.4,,15.4,14,,14,,,,,,,,,,3007.9,2696.3,311.6,3007.9,2696.3,311.6,,,,645.3,24.44,369,14,667.1,40.43,105,,74.88,72.48,0.1036,,0.5531,0.3505
Baldwin,1,131,114,2,2,2,,13.9,,13.9,12,,12.3,,,,,,,,,,3478.3,3126.5,351.8,3478.3,3126.5,351.8,,,,561.7,36.08,317.9,22,579.4,68.25,105,,76.69,63.93,0.1011,,0.5487,0.3225
Baldwin,1,131,114,3,3,4.5,,12.8,,12.8,11,,11.4,,,,,,,,,,2080,1874.3,205.7,2080,1874.3,205.7,,,,290.2,15.27,176.4,9,303.9,29.35,105,,64.51,70.61,0.0989,,0.5805,0.3049
Baldwin,1,131,114,4,4,9,,11.9,,11.9,11,,10.8,,,,,,,,,,2307.4,2101.1,206.3,2307.4,2101.1,206.3,,,,399.1,23.09,219.2,14,410.6,39.99,105,,82.07,62.72,0.0894,,0.5339,0.3548
Baldwin,1,131,114,5,5,14,,11.3,,11.3,10,,10.4,,,,,,,,,,2134.8,1964.3,170.5,2134.8,1964.3,170.5,,,,362.8,11.14,187.8,6,387.5,18.29,105,,93.18,85.36,0.0799,,0.4846,0.3286
Baldwin,1,131,114,6,6,19.5,,10.5,,10.5,10,,9.8,,,,,,,,,,1834.4,1686.4,148,1834.4,1686.4,148,,,,308.3,16.33,152,8,330.3,25.58,105,,102.83,98.18,0.0807,,0.4602,0.3221
Baldwin,1,131,114,7,7,24.5,,10,,10,9,,9.4,,,,,,,,,,1815.3,1678.6,136.7,1815.3,1678.6,136.7,,,,315.4,20.94,153.3,10,342.1,31.6,105,,105.74,103.1,0.0753,,0.4481,0.3263
