author,loc,spcd,treeno,branch_id,status,ht,ob_d,len,lenh,lenv,lenmeth,wdbk_gw_sub,wd_gw_sub,bk_gw_sub,wdbk_dw_sub,wd_dw_sub,bk_dw_sub,ind_sub,wdbk_mc_sub,wd_mc_sub,bk_mc_sub,fol_gw_sub,fol_dw_sub,fol_mc_sub,wdbkf_gw,wdbk_gw,wd_gw,bk_gw,fol_gw,wdbk_dw,wdbk_dw_1,wd_dw,bk_dw,fol_dw,cen
VT_COOP-Thinning,8114,131,746,9,2,19.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,10,2,21.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,11,2,21.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,12,2,21.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,13,2,21.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,14,2,21.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,15,2,23.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,16,2,23.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,17,2,23.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,18,2,23.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,19,2,24.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,20,2,24.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,21,2,24.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,22,2,25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,23,2,25.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,24,2,25.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,25,2,25.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,26,2,25.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,27,2,26,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,28,2,26.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,29,2,26.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,30,1,26.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,31,1,27.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,32,1,27.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,33,1,27.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,34,1,28.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,35,1,29.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,36,1,29.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,37,1,29.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,38,1,29.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,39,1,29.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,40,1,30.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,41,1,30.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,42,1,30.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,43,1,32.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,44,1,32.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,45,1,33.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,46,1,33.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,47,1,33.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,48,1,35.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,49,1,35.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,50,1,35.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,51,1,36.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,52,1,37.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,53,1,37.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,54,1,39,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,55,1,39,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,56,1,39,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,57,1,39.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,58,1,39.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,59,1,39.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,60,1,41.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,61,1,41.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,62,1,41.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,63,1,41.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,746,64,1,41.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,1,2,13.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,2,2,14.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,3,2,18.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,4,2,20.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,5,2,20.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,6,2,22.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,7,2,22.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,8,2,23,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,9,2,23,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,10,2,23,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,11,2,24.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,12,2,25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,13,2,25.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,14,2,25.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,15,2,25.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,16,2,26.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,17,2,26.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,18,2,26.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,19,2,26.9,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,20,2,28.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,21,2,29.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,22,2,29.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,23,1,29.5,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,24,2,30.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,25,2,31.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,26,2,31.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,27,2,31.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,28,2,31.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,29,2,32,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,30,1,32,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,31,2,32.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,32,1,32.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,33,1,32.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,34,2,33.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,35,2,33.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,36,2,33.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,37,2,34.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,38,1,34.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,39,1,34.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,40,1,34.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,41,2,35.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,42,1,35.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,43,1,35.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,44,1,36.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,45,1,36.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,46,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,47,1,37,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,48,1,37,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,49,1,37.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,50,1,38.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,51,1,38.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,52,1,38.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,53,1,39.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,54,1,40.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,55,1,40.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,56,1,40.9,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,57,1,42.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,58,1,42.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,59,1,43.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,60,1,43.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,61,1,43.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,62,1,43.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,63,1,43.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,64,1,45.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,65,1,45.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,66,1,45.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,67,1,48.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,68,1,48.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,748,69,1,48.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,1,2,10,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,2,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,3,2,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,4,2,16.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,5,2,17.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,6,2,19,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,7,2,20.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,8,2,21.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,9,2,21.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,10,2,21.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,11,2,22.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,12,2,23.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,13,2,23.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,14,2,25,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,15,2,25,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,16,2,25.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,17,2,25.9,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,18,2,25.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,19,2,25.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,20,2,27.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,21,1,27.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,22,1,27.5,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,23,1,29.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,24,2,29.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,25,1,29.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,26,1,30.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,27,1,30.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,28,1,30.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,29,1,31.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,30,1,31.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,31,1,33.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,32,1,33.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,33,1,33.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,34,1,34.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,35,1,34.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,36,1,36.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,37,1,37.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,38,1,37.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,39,1,37.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,40,1,38.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,41,1,38.6,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,42,1,38.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,43,1,39.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,44,1,40.3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,45,1,40.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,46,1,40.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,47,1,41.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,48,1,42.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,49,1,42.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,50,1,42.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,51,1,42.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,52,1,44.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,53,1,44.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,54,2,45.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,55,1,45.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,56,1,45.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,57,1,46.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,58,1,47.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,59,1,47.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,60,1,47.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,61,1,48.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,62,1,48.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,63,1,49.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,64,1,49.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,65,1,50.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,66,1,51.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,67,1,51.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,68,1,52.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,69,1,52.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,70,1,53.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,71,1,55,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,72,1,55,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,73,1,55,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,74,1,55.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,75,1,55.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,76,1,55.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8114,131,750,77,1,56.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,1,2,16.8,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,2,2,19.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,3,2,19.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,4,2,22.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,5,2,24.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,6,2,24.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,7,2,25.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,8,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,9,2,26,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,10,2,27.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,11,2,29.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,12,2,29.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,13,2,30.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,14,2,30.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,15,2,30.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,16,2,31.7,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,17,2,33.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,18,2,33.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,19,2,34,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,20,2,34,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,21,2,34.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,22,2,36.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,23,2,37.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,24,2,37.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,25,1,37.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,26,2,37.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,27,2,39.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,28,2,41.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,29,2,41.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,30,2,41.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,31,2,41.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT_COOP-Thinning,8118,131,757,32,2,41.6,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
